userNo,registerDays,completedBuyOrderNum,completedSellOrderNum,counterpartyCount,completedBuyOrderNumOfLatest30day
s51e5f88d16293e059f85af7a15e3ff5f,1430,41,21,58,5
sf3fe974db5c531fc840f0a1057706320,483,4,0,4,4
s8b4b32da92c93d0bba9447dcb556fa34,1719,1170,88,417,41
se3ecd5797d6330fd9d5c17d915659ad3,1058,30,23,47,2
s42142e8c5b2c3dc4bf99179df48f35d9,482,4,0,4,1
sacf24229941834d589cf95eee97b6118,246,1,0,1,1
s529711c021103b5b8cf339bb09092686,1555,5,1,6,3
scd8f1b704f1935c7a58612453543bfc0,309,21,1,18,5
scb96adc58b4c3f218250e832bf6b9e1f,90,27,9,31,11
s41f04af30069385ebd31c27d9b0badc6,60,3,2,4,2
s15c50924187f3122805e87024e2222eb,124,29,20,43,10
s22b4a51e08c83a69a9fac61325383993,521,0,0,0,0
sdbdaed0bbb5f3488866b76f3df2d0e75,1494,27,320,245,12
sf09fe55d77b83021bed153917dd8cdf4,1931,20,43,49,2
s0ad5e6ce53d53b9ba961397440b71d69,1288,169,56,153,3
s8f5173f2a42131dd9269d04ba8dd876d,1012,122,17,92,3
sa927fc39bc39363a894c6cec306ad0dc,1637,191,23,170,8
sa4ca6539121a3514915ba41ef797ab46,490,14,0,10,5
s6b0ff92556b43d6cbb09e6e07836e589,1715,37,3,37,4
s22cfe2c60645341e83a260dedfccdd55,467,13,2,15,6
s0d1b6037372732ed968fc749a336c993,315,9,8,16,5
s8b572a8e507e3113b90d52ba22d1d8b3,1590,101,96,174,1
s6f167f7fcc4f3bf58c08d18c9089e589,589,69,16,67,1
sbd668634311538c2889ff529ed76c95e,838,4,2,6,4
s8642a2a8b14c3bcdb4c516ff542fb8dc,1524,41,0,38,2
sc8aa3fc9a6f43c6790a0c28d33916708,1753,25,5,26,6
sdbacfae1b5713ae8aefdfe296c12830e,286,47,6,39,22
s8015f0a458833d2c939d139114d063ff,323,56,40,90,8
sedd92b78865533baa46530f092e3b47c,83,5,3,8,1
s441f78dbbd0633769741b9674d7dcdae,108,1,0,1,1
s0b0ebce4921f3febb61bd1ec280e579f,483,5,0,5,1
sa066abbaced73d388f1796167debc17c,310,8,0,6,2
s996695a014303965b676e85fe6883d6c,264,2,2,5,2
se4e5dfa3b42d3ae9a41d957bebd2add0,1189,5,0,4,3
s95618f96764e3bde89843d3bc9e48681,494,3,7,10,3
sf61f814d01563393b7c0e31955f94c23,203,8,0,7,3
s83a3482ba0ae3993b61f95cc318cfab7,1029,232,17,153,22
sd4e594a524c2390eb3abc97413abbfff,1719,2481,249,697,99
sd002b9018d4d35caa9fff18221150d8e,731,3,25,27,1
sa5530a5de31a3343a4228a573dd34811,798,153,10,104,21
s535fa6ea652d33cdb8624f7749eecd60,1820,97,40,107,23
sd80e3cffb3963fb9805809a0d4e14486,378,34,1,29,4
sff6ea17185693d51b66f21346f80e134,425,3,0,3,2
se6380d6822fb3d8b863033b330b06140,486,5,0,5,5
s72172357cab93b4896fb7893214fe3c6,960,129,0,104,6
s3c31c38035ca3c4694742da3e0de53f0,104,19,6,18,2
s56d1f3c91ad5396dacc97e360e5838d4,1483,51,0,34,18
sd3ca34f03056302a9b5b76ca44e88416,173,6,4,10,3
s23992c3e45dc3af7b65fbe8679a15f98,741,12,0,6,12
sdf0eb64d3cda3e07b3e4a3da8654af2a,304,11,8,17,7
sd4c78cddabb534c7b87e8e25b37b1e98,483,9,6,14,3
s49b4c9738ed03ba99ee0b8380948828c,485,2,2,4,2
s568c7e6cb7df3158bf12881b86f4496d,199,15,0,13,2
s529189a416ef3afbbb3b11139aaea5dc,1684,135,6,117,21
s6af150f39af43da98a2f3868d7287652,73,3,0,3,2
s3da78d372f9a3bb98a8b35bf77e8a709,907,5,0,5,3
sf8907a3ea4ef3ba5ba81a5feeed32ed8,226,19,1,18,2
s4377f50f58c03ab0a0e2e5650227a1ef,797,24,0,19,1
s9675b23c4d003be0a0a17390a368fb02,161,19,4,22,1
s574068e3008a330b8797324fe9b120fb,1308,26,7,31,13
sfa00b6a9cd523867be34f41947970aa0,136,0,0,0,0
s947695c9e18f31288796d4021b623df0,129,1,0,1,1
sc1bfaf37f8ed32c7bbe847a87a760ff0,403,2,0,2,2
s67ec2f56bd9d3dacaf02e5f5ad722173,1388,8,1,9,3
s70ab0855391e3a7da8e102b5915a3780,338,82,5,58,14
s821bae250fb03e3ea0d7812f119100c1,59,1,0,1,1
s3f41a374902c3202b3caef8bd8e5cf11,386,17,7,23,3
s2fa1edc9507e3d10ab30c17e5422bff5,1196,3,0,3,3
sd8708e9d59453eb2b83f824f86db6548,258,476,98,156,40
s6c9f8797afdd39b9a18a9eef8f185065,1523,126,0,94,50
sc7eaba73ed313513b466f1555997436b,256,48,8,34,20
sd8dd20a74c9d3cc4a673a75395dd2026,338,11,9,17,9
s17d56a4dda4e37918789ca2ec5cde7ce,938,18,4,21,2
s67e892215c0230e39c882866ad090366,66,0,1,1,0
sf0ead8e6a0cd32dc964fb03976562d38,1063,32,8,32,0
s309187a3d8e33c52b524513701897672,92,5,1,5,1
s3b39e951833d3534b66aaf9508c7c6e7,460,166,1,111,19
s643aedb143ff3bf6bcaf312bde05416f,485,36,10,31,8
s85186b4c66d737e2a61811ba1ec4475d,519,4,0,3,3
s051808631b7f3ce380860f7b0514fded,1596,41,40,67,1
s40a956114e8a3cc9b7c74c9c9b40f4da,364,5,2,5,4
s32384e4e11e63d23ad98b55cf7ae5c30,317,150,16,139,15
s2748f9735a763c8cad56b500bd0d4964,1585,27,4,28,13
s28691a78d52d3035aa390093b0da80f6,1153,0,0,0,0
sf49f1c99758f3af9932f3c3e90116bb6,357,16,5,21,7
s1c32aee170a93f86a5e3a2b1fdcd268a,323,15,3,17,2
s0a349d988fea3656a1db1ab7895a5904,519,113,39,111,15
sd178390754e3378abf63469c3ba1d40c,1464,27,10,31,5
sc850ae7fee29347bb0c58bbd5190021a,460,8,0,7,4
sba32a86546c334528bbdf92311999d98,1535,0,0,0,0
sea1ba8f2b74b342ab2259891efa604de,434,30,0,23,1
s5f602f6bfb1b30ebab712a2601c99c00,300,21,0,15,8
s728945dd4595312e87dabac3ef543b7f,86,8,6,12,3
s4774fa6a53603413870c0c4ff9c72fef,917,119,59,134,6
safda67db619e35fda5b12216937e683b,838,30,9,35,10
s7d2ce51376653bb691bcd44f434ac9cd,384,11,0,11,1
s349ab692d6c338d8ab931d2892c129de,490,4,0,4,4
s454ca46a2ffc317680e7225f149fb2c1,265,12,2,12,2
s5dc827fca18731d084185debee31b141,950,9,1,10,4
s01e58404abf5331cb6e066c712d24fbd,1737,115,0,56,62
s4f4baabc994e3818a9ec4bb2db88cb2c,759,2,1,3,2
sea9bd492959233658418c0b402b22ffb,274,1,0,1,1
s1854c17e9a673f2f988a0f266ea81754,519,7,0,6,1
sc609c2777bcc3bb3b66f90031f9d9c53,229,22,14,28,6
s6678034ac09c3e729b6fd09f3aba8a6c,689,6,2,8,1
s2d51b85828803480ba1a2145e818a9af,1581,409,129,365,13
s3dc7349f016f3c049afbd49738170507,218,7,3,8,7
s448ba21b1ee33c6792a7bf7c292de729,185,7,0,7,0
s314b2844b59a3774954a588b44a7bc26,198,0,0,0,0
sb0d4d784975d3b94a11cfbec17c2c4f5,1035,67,0,39,20
s82c8aecfd5ee340c95f69ee9bcb0ad2c,48,10,0,6,4
s7ca1b19f7b28387f9c2c5ab140b2e58d,983,13,0,11,13
s86f632251a2036738c1e79dafeb1b3be,1488,2,0,2,1
s69d209737ed63174b164828011b788fe,220,131,41,54,32
s06bf50e2720c3de4a77b23dfce9e353b,1537,2,0,2,2
s102dcd9a97393fbeb9c2c287b4ce698d,280,32,0,21,20
s6d341384659933f49f99ed27fc386934,152,133,64,93,41
s5c3f4751094f32e0b63b835590e9f211,1405,16,18,30,2
s24af0b29c9a03372921b436b6f8081ae,1557,1,0,1,1
s118f1121178132ba8627ef32884fdaee,950,26,4,26,9
sc7dceb4a59483c8ebdc4a827658fac26,330,4,0,3,1
s3b29b2637b7c34c888447b3a3c206b0a,51,0,0,0,0
s4e8c192a36f1354bb76e08fe5131b1a3,436,18,3,17,2
s75cf4c55c4c93186a3ca69a03f45014a,297,189,11,79,20
s3331c914e67c39c5b4ec822f81deb9ca,192,7,0,7,2
sc297f0c913ff3a35acf68e354a190885,190,12,5,12,6
sfff85506b5de3fe7b88677b7c127cf6b,499,75,0,42,3
s40edd583763b361f827bbcd85edd70f9,1127,4,0,4,4
sb7ccc2b0cb50346faaf846dc735331db,641,0,0,0,0
s634401fb7e493efcba0636d98ac02580,1799,199,155,307,12
se3cc4cebac5c3e84b18bbc545f0de219,990,11,0,10,1
s544ea3f1738f3c35a59ab41848232799,52,1,0,1,1
s458f0a07db36330380f4ec9018662d75,1165,6,0,7,6
s710ea33c7a1a3b0d98e6f55da525f841,105,5,2,7,2
sc2e7a62bf1ff39f0a32c6296fae1596a,1095,443,68,248,28
sa4c17c7059bb3d15ba0daadb8baca56e,1612,355,106,342,6
scc5fbb09b17e3943ad9400f88154e9e2,495,126,30,122,5
s3b145f1ce5f138b4902c20b200853633,58,2,1,3,0
s8e988e0cc7013d5e9c60d9589b8bfd47,1542,133,39,162,6
sc7af1b808c853788bcd1a3d83f6f1236,972,18,41,55,9
sa605a5a35a8839f4a5202b374fc17ab0,881,56,9,54,20
s11ffdb32e10f3bce9ccd4fe99cc826d3,71,1,3,4,1
s4bccb9aaaf6f3815a39e054c836b4331,275,4,0,4,2
s11dd685bab823c6f935b811657d025b5,764,8,1,7,3
sfa816660ce6e3e5d878faf368e7b891e,336,9,3,10,4
s840b9201c1ed32a7a0c50ef054aa9db0,1251,654,122,387,8
s3f5dc46868033ef18a9c97e5e72e53ec,1536,61,31,74,7
sd104e1e4e11d311eb75e05f01fc48b96,67,31,11,35,24
sf8b52229596b36e09f6159af5b1a1544,1695,3,1,4,1
sd129c621fb0a3de180f10d4833434b54,808,163,65,162,26
s2f60e8ac386e3923a594f61b490b525f,358,1,0,1,1
s3ac41e3365f33c24b218e0a5c77b52c8,120,17,9,16,13
sc1aa22275b563fae8e532cab35209d2e,816,24,0,19,4
sdfc407d525fe3498a792a8ee328aa55d,1369,59,0,50,12
s23269e23941331b2b062e9df62fb4f64,614,103,14,90,24
sa531b194daef32d1843eda1d5b86fe08,144,0,0,0,0
s46801614c6a536999b3cf95fa3397827,97,4,0,4,4
s00824ca069e5394aa634cd656001310e,1583,16,7,20,2
sa8d463f77d41325fbdcc3dc156314ed9,1399,18,16,32,3
sa996396c393b3453aee2dfb25de3abff,64,22,0,22,9
s622e1883febe31a98da6817c1b8835d6,204,78,1,69,11
s03c89a1b88b4332fa8b83ebdc640d29c,444,7,1,7,1
s8112c1285b843f88913e95a011f59c43,813,4,3,7,3
s09f972ec56dd3007a25ac33530abd3ca,119,20,0,4,20
sd7cdf6a8e5633d0d8e135aabe1eb8edb,182,19,0,12,1
sc6b598e45de73f3d82658fd128f5267f,972,57,32,76,13
s0b931ed5d822326b8e58e0121f2b0a1e,62,16,2,17,12
s14791bf3217d31428ae1a4144c116aa7,858,41,3,18,6
sf4f3c542696233b5942af77e0f6da784,75,8,0,8,5
sa5f433f074983e9d817ec74de99b6a0b,1713,379,216,413,7
se02dace3c2ff38ff969ad53af1dbf6d4,853,9,5,14,2
s7c89c3eb24aa3380ad951e86754bd10b,48,15,1,15,14
s6b4f9e98b6e33fb59dccdbd25b89f6ce,68,2,0,2,1
sfc0721dcb4d232229614a8b2389d1bae,61,0,0,0,0
s38507621723e3e6b9282a58d241a0e7f,130,4,0,4,1
s28b83cf0e98630d9ba0d7bb80cb1799e,326,13,1,14,3
s1333382d82583830a1ab02582cd46a39,293,3,18,17,3
s3fce546598b431949a1d1a7c60309af7,1635,7,0,7,1
s870411fa59623a41a40961adebc3d519,1147,0,0,0,0
s4b227b391f0e35239599efe78e9fbf52,50,7,0,4,3
sfbf019879d7a377d9cead4e9dfd3e676,512,88,8,71,11
sf6dedd08ca76326b9092d7e2875641d2,59,5,0,4,2
sff4e6ead56373cbd9684296b3674d965,478,109,49,130,19
sc1e928b4fbb63821a97e53073b54dc78,1545,2,0,2,1
s906bd45639ac3b34afcfc5af80f179b8,813,6,2,6,1
s227747daf74d393194023c39268244b8,70,47,14,39,27
s0e7e5e92f12739c187ceec9e68b7627f,253,2,0,2,1
s366f83c2670f3ab68c21ae59f0b2361b,1002,4,0,4,1
s79e93fedc1d331d19f0fc04e81efddc0,62,3,1,3,1
sd319053c5dac3a0ea5d93830f713887c,1595,12,3,15,7
sd37b425a6e4532099418b5238d10f92a,57,10,0,6,10
sae807f3214d43f7399d858f7efe9aae6,483,0,0,0,0
s10b7c51e5a0f39159f82dd194ebb7f2e,68,3,4,6,3
s00b88e9b84273b72b313d18f6179913e,81,2,1,3,2
sa3808bb06d683f5aa9dfdf8de88496d4,863,102,1,71,54
s2318873fb67038fd9443965b168a5eee,57,3,0,3,3
s357b5f5736f637acacccbce69f58b484,67,19,0,10,8
s1f3a701609d632e188dad0bebab8bb5a,234,4,0,4,2
sf2ae4c1f418c3f7fbaff424f21dad631,187,11,0,10,4
s24f02cbd228b396a80e58af808536ce9,1523,87,70,136,8
sa8cbf10d9db33d528e79fb3ba619861f,572,109,12,99,2
s6263be69229630c29c3f28ae3d312ba6,50,3,0,3,3
s5ddbdb5fa62837efb6bdcb4df22ac95c,283,2,1,3,1
s29f10e0846e43c4a9fbadc889531cf2d,90,0,1,1,0
sb58e765126e2368cb6e3fa822346a5d2,742,182,8,45,57
s02e9d267f86b3e099a6044f0b7238311,63,25,0,4,6
s3d4d9d0c12a3330a9396e5d4665239a7,1596,156,63,136,54
sf25a7fbe40723979b07d6a7f8022f93b,1566,17,1,15,5
s14e8a5ef72c33e138f55b8794ab0ba8d,63,41,14,24,6
s5ab9178b9246338e922b83f8bd9351bc,596,4,5,9,1
saffeee56ff733e84ad8cdfc20f067a13,560,4,2,6,2
s696c152f38d83c3a8243116ff0764f6c,468,5,0,4,4
s5e4d8d2e01e23924a79938d3decee8e2,1321,59,11,44,1
se836e350425f3e318c576c7da85f6af3,635,52,0,48,2
sce09990bb8613962a9e74cca39b50b76,1078,4,52,56,3
71,23,0.0,123.33,0.924,12,12,0,0,12,12,0,0,0,0,10,s73c8459320ae3693a23674b1bb3999a1
1251,210,0.0,148.5,0.8,4,4,0,0,32,32,0,0,0,0,27,sb3bbe863d7b2359fad14e143774c41cf
497,189,223.83,165.12,0.959,23,17,6,0,60,50,10,0,0,0,31,sdc2f5b2b903f3bbfa9dfe986d4bd0e57
345,341,41.0,157.67,0.834,5,3,1,0,25,19,6,0,0,0,25,s072fb90641743b1abf0c8b9d0e0e8c41
1721,1717,971.0,90.0,0.667,2,1,1,0,26,9,17,0,0,0,23,s97b166f4dc2c3bc6806be18b531e3d60
490,69,0.0,148.5,1.0,2,2,0,0,3,3,0,0,0,0,2,s14158ac1ebdf38cabf99ad4e8c657f33
86,86,0.0,128.08,0.79,15,13,0,0,30,29,1,0,0,0,24,s2fe665b5604c32ca958766b5b0bf2df3
852,846,0.0,92.6,1.0,5,5,0,0,42,17,25,0,0,0,40,s38aa86c70a9f3777a786e824225df726
264,26,0.0,135.52,0.657,21,21,0,0,21,21,0,0,0,0,15,s7735b576a6d23d719132a1bf3294815d
555,523,0.0,0.0,0.0,0,0,0,0,5,3,2,0,0,0,3,scf091f08255038ec806fbcd25a8507af
144,23,199.0,145.95,0.786,22,21,1,0,22,21,1,0,0,0,21,s6cad0c75b09134368c59206e669137c2
1069,1069,0.0,119.59,0.781,32,32,0,0,53,53,0,0,0,0,42,saa1bfb0712e73be085ccb2f432c61fc1
1081,1079,0.0,101.8,0.667,10,10,0,0,39,38,1,0,0,0,25,s4d3f4947602735079b4c5efc712f2ce2
1357,1234,53.0,74.5,1.0,3,2,1,0,42,25,17,0,0,0,41,se5a45165ef1639eeb66674f95eb66f95
910,909,94.67,102.67,1.0,9,3,6,0,64,25,39,0,0,0,50,s48ae61ae14183225948050e4c0e080f3
601,601,129.67,103.25,0.875,7,4,3,0,16,9,7,0,0,0,13,sac34b92441d43d3b8f75ed9f0c368d35
440,389,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,2,sbbeeeecb429936f78be8d6a1a21758ed
536,525,0.0,139.0,0.5,2,2,0,0,5,4,1,0,0,0,4,sff3e8ba9d10d3a69bad46b2ca0a98ac6
263,263,0.0,166.0,0.2,1,1,0,0,1,1,0,0,0,0,1,sd18a4d5d692537d19bfd8753044cfcc6
584,580,38.5,187.8,0.875,7,5,2,0,113,87,26,0,0,0,87,s1a1e997e90ad3a4280b3d08ddd3756c9
155,37,0.0,237.33,0.75,6,6,0,0,10,9,1,0,0,0,10,sa638b1f5e81e349dbe234a39c6481ae8
1567,1566,0.0,183.57,0.883,15,14,0,0,184,183,1,0,0,0,90,s32379356d58e35a7942cc1862154151c
471,16,49.0,95.5,1.0,3,2,1,0,3,2,1,0,0,0,3,s45551710e4c236fdafa68519eb45fe3c
1367,409,0.0,162.33,0.9,9,9,0,0,33,25,8,0,0,0,27,s6d839ffa6525354891a625e394f0e1f0
1697,1697,97.18,316.8,0.943,33,5,28,0,114,61,53,0,0,0,93,sdda8d26fcba937de950abfce861589b4
71,53,0.0,185.0,1.0,1,1,0,0,2,1,1,0,0,0,2,se953b02557e43870a5b57856c7d3abd5
527,526,34.5,58.25,1.0,12,4,8,0,135,83,52,0,0,0,93,s86bfc396c37837468816fda979ec581c
1800,1793,0.0,172.1,1.0,10,10,0,0,33,33,0,0,0,0,27,se890d483e8803f13a72d7fd0859c2a39
903,899,0.0,171.0,0.5,2,2,0,0,12,12,0,0,0,0,12,s4d092574e339360c92bc886bed166d91
95,94,5053.75,87.14,0.765,26,22,4,0,125,102,23,0,0,0,66,sf2f2c7ba639639e8b46d5d981c9521b4
1053,526,1465.0,157.0,0.875,14,13,1,0,45,42,3,0,0,0,39,s8b4ae8a5a64a332bb1ba5a1f04228c71
1500,1487,607.0,155.0,0.77,20,19,1,0,185,173,12,0,0,0,150,s40216c09fff93f64b90005de35c4ec8f
457,456,0.0,283.5,1.0,2,2,0,0,55,55,0,0,0,0,46,s8ba86f754c9830608939969eecdf6312
1716,1716,93.0,73.02,0.914,42,41,1,0,609,477,132,0,0,0,444,s89d20498b0553fa8bb3180da0e68159f
1148,332,0.0,96.6,0.715,5,5,0,0,7,7,0,0,0,0,5,s4fe9b49f4fff3447b9c3ea7dd35475d8
1384,329,0.0,164.86,0.849,28,28,0,0,157,157,0,0,0,0,97,sef2ee48028c13718a4027a6d03061ec4
494,98,0.0,131.0,1.0,1,1,0,0,6,4,2,0,0,0,6,sc7ba6ff173983d0faf9fc8e878d5cdb7
161,8,0.0,857.0,0.5,1,1,0,0,1,1,0,0,0,0,1,se060a3faca1434d5b8de306c1c909caa
826,826,0.0,218.11,0.655,36,35,0,0,334,331,3,0,0,0,222,s38f6d8c465cf3a899cc93e69f48c141f
1387,1348,0.0,200.0,1.0,1,1,0,0,3,3,0,0,0,0,3,s8796ef54cc9c38928d5a37d3f6889b05
1544,1544,78.0,123.0,1.0,7,1,6,0,39,21,18,0,0,0,35,s4b1d4b0b50ff3ce2906d763cb071c859
389,384,105.4,173.25,0.9,9,4,5,0,66,29,37,0,0,0,61,sc47a11f2d0163a1cae1a9e2539650ddf
444,443,151.0,169.13,0.75,9,8,1,0,75,60,15,0,0,0,63,sb61f164c9fe13c3c8605876bdf5f2436
1434,1147,0.0,0.0,0.0,0,0,0,0,132,130,2,0,0,0,75,s25a915f654b43ddf8d75f1b513e9458f
473,393,0.0,192.5,0.667,2,2,0,0,6,6,0,0,0,0,6,s64e072e82cbd331ca5f5f40c5003a77d
81,81,31.0,285.15,0.609,14,13,1,0,14,13,1,0,0,0,14,sb0eb6e412c7a363d9252a59363911c49
1715,1096,0.0,277.0,0.6,3,3,0,0,22,22,0,0,0,0,18,s23e1c1cd3ceb346ab738874de79a6e48
479,461,0.0,118.38,0.8,8,8,0,0,9,9,0,0,0,0,7,sec6fa6013c6939d6a389ec5ffe872421
1082,16,28.5,87.5,0.858,6,4,2,0,6,4,2,0,0,0,5,sf807bfb9894a3760bdf644c3b3d44037
62,57,35.0,148.82,0.767,23,22,1,0,93,88,5,0,0,0,61,sda8cb92054533355b641290854ad4ebe
854,828,0.0,196.6,0.715,5,5,0,0,12,11,1,0,0,0,10,s46eb1e614e853b01ab5e943cef46b8f0
94,85,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,2,s42867f0e944b3fc4a88aee6a6040ff27
519,346,0.0,174.0,0.5,1,1,0,0,14,14,0,0,0,0,11,s844e2e7296413cc895fd9ea51c2a25f1
1530,1530,36.0,293.56,0.905,19,18,1,0,29,28,1,0,0,0,24,s0b870cbd6ca933d7904e7bf5d5d1f35d
1229,1228,192.67,86.83,0.969,61,58,3,0,270,265,5,0,0,0,90,s3a4503ce7ce236cbae9ce2163a8be760
1535,1529,0.0,55.67,1.0,4,3,0,0,73,62,11,0,0,0,73,sbab146c45667368f93a541a012c46e55
318,44,0.0,276.0,0.829,29,29,0,0,35,35,0,0,0,0,28,sd3de5d73867239c79f86474a226278af
93,93,0.0,78.38,0.955,21,21,0,0,73,73,0,0,0,0,23,scd98d2e562d9376586d231fa8f88ef26
496,495,27.5,95.82,0.95,19,17,2,0,126,100,26,0,0,0,86,s02a496de043b391a969adc6e8d1eebeb
497,480,0.0,115.5,0.667,2,2,0,0,6,6,0,0,0,0,6,s490f30d502ad3f35857ece065887e28d
495,476,0.0,84.0,0.75,3,3,0,0,11,7,4,0,0,0,10,s7eafd02b67be39298f40190aac1e4c10
411,411,0.0,131.94,1.0,34,34,0,0,193,177,16,0,0,0,128,s14ab74b6b49139e282d2ca1543bff5fe
56,17,0.0,162.75,0.706,12,12,0,0,12,12,0,0,0,0,11,sdb06fee067f0348897b2caff7fe491e3
63,55,0.0,130.26,0.923,202,202,0,0,222,222,0,0,0,0,117,saf78f0a3b18d37bca30f83a0858a68e1
1288,8,0.0,85.33,0.858,6,6,0,0,6,6,0,0,0,0,6,s7fbea11d1ed3389490f4a9f8455927b4
545,8,0.0,215.5,0.445,4,4,0,0,4,4,0,0,0,0,4,sc0013ed61db73cd39eb479b4cc1f4b97
64,64,0.0,118.0,0.2,1,1,0,0,4,4,0,0,0,0,4,s5694b10f946b3afb8631dace138465f1
248,9,105.67,173.94,0.715,20,17,3,0,20,17,3,0,0,0,14,s0dfc197f33693b1e817e5cbf81053704
419,47,638.0,532.33,0.334,5,3,2,0,8,4,4,0,0,0,8,s816dfc1f53d73d78a5e19d330cf51942
596,445,0.0,109.33,0.6,3,3,0,0,21,21,0,0,0,0,19,s5730a7fc43ed361389b4b4ca6e00a415
64,63,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s61e3cdc434db310b931740b9916a32e2
68,48,222.33,75.67,1.0,9,3,6,0,33,21,12,0,0,0,15,s64d4f5a029533c9b95258180bda3d040
903,900,125.5,130.0,0.5,3,1,2,0,108,60,48,0,0,0,71,se2f3aaff788d38cc87fe8b8f976eec62
1015,935,49.5,91.93,0.773,17,15,2,0,103,90,13,0,0,0,61,s80b6ce6d6e3b36ffb8539dc8febdfd8f
213,47,2222.0,171.95,0.686,24,20,4,0,26,21,5,0,0,0,21,s024323b46c5f3ac0bfaa9a4c7a80ca96
1599,8,20.0,131.0,1.0,2,1,1,0,2,1,1,0,0,0,2,s4c6f3cdf95153586b069799059cdab38
113,59,0.0,114.0,0.5,1,1,0,0,2,2,0,0,0,0,2,s18293ea2e4d231b19e0eb972fcf42fa4
1395,1284,94.58,220.88,1.0,27,8,19,0,648,154,494,0,0,0,396,s5f39e3e2a9c231519be1cad5e8c0a7ce
128,111,412.5,392.4,1.0,7,5,2,0,13,11,2,0,0,0,9,s772d0454ead5352fba6d8775d254aa5d
388,105,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,s02b542ad87813e6ab4e7fdfb6b4d922d
1368,1275,0.0,220.57,0.539,7,7,0,0,89,88,1,0,0,0,64,s0a67838144ad39898a27b371b368615f
1228,1228,53.5,263.17,0.889,8,6,2,0,64,25,39,0,0,0,57,s52c12e0767cb3be88d3e6e36473f64b0
319,19,58.0,0.0,0.334,1,0,1,0,1,0,1,0,0,0,1,saa694e54aa1035888887febeb9ba94f3
1039,947,0.0,94.0,0.334,2,2,0,0,9,9,0,0,0,0,8,s159ede6555353e1cbd491d4e8da382b7
493,371,0.0,216.0,0.5,1,1,0,0,3,3,0,0,0,0,3,s26f1ed6b124d39ebb508c205447569f0
149,146,0.0,189.25,0.889,16,16,0,0,46,46,0,0,0,0,32,s8e5bbde4e1e835f698fe9960f07deaa3
1204,1204,78.0,186.33,1.0,5,3,2,0,277,126,151,0,0,0,197,sf58da09702663546a419e77f5084ab1e
601,201,0.0,175.0,0.5,1,1,0,0,8,4,4,0,0,0,8,sd5bfbc8cfa9033f3a99d65ceeb2ab225
1502,590,0.0,337.0,0.334,1,1,0,0,9,9,0,0,0,0,7,s6297882549083d80bb2229f642520b2c
344,343,73.6,0.0,0.834,5,0,5,0,48,23,25,0,0,0,45,s3ef655e1068a3ee8a72c7b9d9f7ee402
988,988,0.0,143.0,1.0,2,2,0,0,3,3,0,0,0,0,3,s0d23349afd0733038272000aeaa3eac3
1473,1319,0.0,94.5,0.667,2,2,0,0,100,97,3,0,0,0,85,sb6d9e50d4a9236ca80464d00fce5eabc
1774,1653,75.0,85.12,0.982,52,50,2,0,702,571,131,0,0,0,421,s6bb6bc22a99d3367b86cb64645b0dfdf
1170,507,156.14,51.0,0.725,21,14,7,0,39,22,17,0,0,0,27,sa50a4d3fc1613372b694a0b380c92d8d
374,369,4012.33,84.76,0.873,75,63,12,0,135,95,40,0,0,0,84,sae0d274d927c39de8f6c1f2b6f47be2f
1230,1110,0.0,296.0,0.4,2,2,0,0,10,10,0,0,0,0,9,sec6db92189a832a9b24508f862bafdb8
1718,1183,38.0,202.0,1.0,2,1,1,0,88,57,31,0,0,0,81,se0488812ed6c30eabdbe4867e547a93b
219,219,159.75,88.49,0.869,53,49,4,0,99,93,6,0,0,0,26,sdb6927c5e1aa34f7a55dd0b864250191
275,273,0.0,118.54,0.929,13,13,0,0,105,99,6,0,0,0,60,s66f514c812563897961edd35ca721971
524,524,108.2,182.2,1.0,10,5,5,0,16,11,5,0,0,0,13,s2f77d4c4037631afae031638d0428c7e
1041,1041,34.0,225.42,0.685,13,12,1,0,124,118,6,0,0,0,85,s812ee8db38473e2a8d657687dd8d6524
1395,1069,0.0,120.0,0.5,2,2,0,0,13,12,1,0,0,0,12,s4fc16bd2f1c7308da799852dec08c95f
526,482,0.0,310.0,1.0,2,2,0,0,3,2,1,0,0,0,2,se8302d1bef8e3d46972336a15b23c9cf
1290,50,0.0,126.05,0.667,22,22,0,0,38,38,0,0,0,0,32,s903a4da70cac32808aabda97b2b1ca1d
684,374,0.0,0.0,0.0,0,0,0,0,15,15,0,0,0,0,12,sdc13669b09993339bce4dae6e2e43bd9
280,189,0.0,120.0,0.667,2,2,0,0,3,3,0,0,0,0,3,se46ef914612d3975b16655e328f2e084
876,663,0.0,148.2,0.625,5,5,0,0,6,6,0,0,0,0,6,sea5c21e550b03fcf8e7567f7f15eae89
116,101,0.0,345.0,0.334,1,1,0,0,4,4,0,0,0,0,3,s020c124c66513160b32ec0d9348a06b5
85,85,0.0,139.0,1.0,1,1,0,0,22,20,2,0,0,0,22,s895959c6a6273ce592122873a59328d5
499,497,0.0,196.5,1.0,4,4,0,0,6,6,0,0,0,0,5,s34cdfb7911a93f48ba4267bc35c82985
1513,1513,164.0,243.0,0.667,2,1,1,0,13,10,3,0,0,0,13,s88d0e80d0af13e5daaa9cc19e4be07f2
