registerDays,firstOrderDays,avgReleaseTimeOfLatest30day,avgPayTimeOfLatest30day,finishRateLatest30day,completedOrderNumOfLatest30day,completedBuyOrderNumOfLatest30day,completedSellOrderNumOfLatest30day,completedOrderTotalBtcAmountOfLatest30day,completedOrderNum,completedBuyOrderNum,completedSellOrderNum,completedBuyOrderTotalBtcAmount,completedSellOrderTotalBtcAmount,completedOrderTotalBtcAmount,counterpartyCount,userNo
295,268,91.33,47.67,1.0,12,9,3,0,69,56,13,0,0,0,28,sa3a9ea991477349199742d1891ecdad6
89,25,64.11,53.85,1.0,29,20,9,0,29,20,9,0,0,0,9,s99d23ebd5c93337fb6e3a39930e393bb
98,13,37.0,65.0,1.0,4,3,1,0,4,3,1,0,0,0,3,scd9321f7659c3bc0a65813f1e6a9179c
270,94,0.0,76.89,0.819,9,9,0,0,16,16,0,0,0,0,8,s1a186a197ae73e6998bb534609e15971
220,220,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,sb26fa89399803317bdae109ae78ee337
773,746,0.0,73.0,1.0,1,1,0,0,22,20,2,0,0,0,18,s949343881a0c364b9717abcffa40f81e
59,12,118.0,117.81,0.786,33,31,2,0,33,31,2,0,0,0,25,s2f464f17a09d3d65a4e2042fc85504db
1713,12,0.0,126.0,0.5,1,1,0,0,1,1,0,0,0,0,1,s424df7ac32613ab7a341f01412db47c4
895,895,131.0,54.89,0.917,11,9,2,0,76,67,9,0,0,0,65,saac4ad1a53e0302fb3ce848bf4033fe3
69,68,0.0,293.11,0.375,9,9,0,0,16,16,0,0,0,0,16,s494d3a72bbd4326cbf991bfbb9d0641e
1813,1232,0.0,0.0,0.0,0,0,0,0,6,2,4,0,0,0,6,s213473c49f1235569457ae9c79998557
106,106,0.0,298.4,0.715,5,5,0,0,8,8,0,0,0,0,6,sa27dca60d36f350faad3f4f01f3f2bad
831,12,0.0,106.0,0.5,1,1,0,0,1,1,0,0,0,0,1,sb0f0a4f61e6b36d3947e7acd370d1b9e
407,407,0.0,0.0,0.0,0,0,0,0,3,3,0,0,0,0,3,scb783e906bc338c5aa8011896e618977
1037,12,62.0,258.0,1.0,2,1,1,0,2,1,1,0,0,0,2,s3fe06b0e541437f4a3e43dc49f5d9100
1141,421,0.0,116.33,1.0,3,3,0,0,26,23,3,0,0,0,23,s933ee09bbee635c9815c6c885853c6e4
70,12,0.0,96.0,1.0,1,1,0,0,1,1,0,0,0,0,1,sb4bd60552075351eafe9af1e129ed8c7
254,13,0.0,263.0,0.4,2,2,0,0,2,2,0,0,0,0,2,sb21601f71fd534d68805180bcb40106c
1759,1755,0.0,186.0,1.0,1,1,0,0,3,3,0,0,0,0,3,s77b0a5a2151c354e81f1df7baa59a90e
321,321,578.0,96.11,1.0,48,44,4,0,343,303,40,0,0,0,94,s6071820911273c0cb2e1c06873daec7a
83,71,0.0,371.0,0.75,3,3,0,0,10,9,1,0,0,0,8,s10848ceb3e603628ae9231017a4ac373
1443,1134,0.0,216.0,1.0,1,1,0,0,7,7,0,0,0,0,6,s54190a487d103c458ed4a80c708e210f
280,280,0.0,109.0,0.5,1,1,0,0,12,6,6,0,0,0,12,s55ebed9a203f3220b87181e1676c2a89
933,313,5481.0,75.0,0.667,2,1,1,0,4,2,2,0,0,0,4,s90181514a68838e8a166ec194baa9b91
926,926,0.0,47.0,0.334,1,1,0,0,4,4,0,0,0,0,4,s8e12d9c73e53320d82d9ec1b89624cd0
945,945,15.0,125.5,0.75,3,2,1,0,26,7,19,0,0,0,23,s959231ee09b032229859cbb8ceb3f9b8
249,115,0.0,147.5,0.5,6,6,0,0,17,17,0,0,0,0,9,s6e1425391b543a2ab871a739fb8e26a8
1810,1806,0.0,451.0,0.286,2,2,0,0,4,4,0,0,0,0,4,s45ffbd3dbfdf36c1959c86fd65b063c6
526,459,0.0,174.0,0.858,120,120,0,0,169,169,0,0,0,0,87,s7132a8e424ca3d3cbdc04d8d09052286
77,42,0.0,141.2,0.417,5,5,0,0,6,6,0,0,0,0,5,scb49dfbbb0b9300db699e2c8842051f2
199,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s4c17bd73353c36b092fa2bf02d1f1dcc
1220,54,120.0,103.8,0.75,75,74,1,0,192,191,1,0,0,0,71,s323f04846faf36bcaac561cc42dc978e
783,768,0.0,356.0,0.5,1,1,0,0,1,1,0,0,0,0,1,s3840fd3456f6326db5bd595322ff6d8b
207,176,304.0,92.58,0.941,110,104,6,0,354,323,31,0,0,0,94,sca53e344157e38a5a2ab10585445d89e
806,805,0.0,220.71,0.539,7,7,0,0,20,20,0,0,0,0,19,sd36193500c623bb1abc53ab6fdcf8ec6
1099,848,0.0,106.0,0.834,10,10,0,0,187,187,0,0,0,0,122,sd984ad649c1634978cd678ad34a6e36b
294,291,642.17,89.54,0.858,78,72,6,0,95,89,6,0,0,0,22,s8170801a2cdd3f5cb8cea41253db235c
468,363,0.0,46.5,0.96,24,24,0,0,46,46,0,0,0,0,23,s8f6f4143167338ee948eeddc8bcc6d55
1706,16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s98995d9081763730a1a8f9de9c48e958
1691,617,0.0,0.0,0.0,0,0,0,0,7,7,0,0,0,0,7,s0e85ccd8fd06328e8d5f3ba504e81a20
943,731,0.0,171.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s340f07c719ed32ebb57b5f45a394361a
206,14,0.0,84.83,0.75,6,6,0,0,6,6,0,0,0,0,5,s088849cacba53054b777653f38434d1c
603,221,0.0,71.58,0.858,12,12,0,0,22,22,0,0,0,0,13,sb428e1ecea293d85804d6926fd1a0c04
1609,64,0.0,100.71,0.875,7,7,0,0,16,16,0,0,0,0,12,s63bc93e21a873ad9961b7849e1c6c007
136,66,96.82,0.0,1.0,11,0,11,0,14,0,14,0,0,0,11,sef78f8dca4f63412bf843d352e256a7a
849,12,0.0,171.0,1.0,2,2,0,0,2,2,0,0,0,0,2,s1505137d86a23377af64eb310dda85e8
1401,1395,0.0,83.0,0.8,4,4,0,0,13,13,0,0,0,0,12,s08b45a38531e3aabbfb7b07891142885
246,246,0.0,131.0,1.0,1,1,0,0,10,10,0,0,0,0,8,s313556dc44a13ca4bce64530bf086df6
138,33,199.33,61.6,0.894,59,53,6,0,67,61,6,0,0,0,36,s012aed245e873375a347e29e96a4d0fe
73,12,0.0,466.0,1.0,1,1,0,0,1,1,0,0,0,0,1,sff871d56c50c38688905e8b8f95d9de5
975,141,0.0,100.33,1.0,3,3,0,0,8,8,0,0,0,0,8,s916a33e6f1e63dbda58cd9a1cf58fc64
2633,30,0.0,59.59,0.848,39,39,0,0,39,39,0,0,0,0,10,s453de6a4fb783020a1c008c247dd4f35
1119,65,32.38,70.11,0.943,98,82,16,0,194,165,29,0,0,0,88,s7af985e0e5343c828a35af70b650c86b
345,12,721.0,216.33,0.572,4,3,1,0,4,3,1,0,0,0,4,sb06786b7a8fa3ab6936863e495eb3460
1389,199,0.0,182.0,0.25,1,1,0,0,6,6,0,0,0,0,6,s330b2d2f8b82367a8cbfcd4ffa288ca1
885,744,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sd08544347570334598fc1c87a425d37b
1019,448,43.0,65.25,1.0,5,4,1,0,18,15,3,0,0,0,13,s29e7eae804003655a30a07304cce5652
139,139,81.0,49.0,1.0,8,7,1,0,12,9,3,0,0,0,9,s55a9bc33a5d435d6be7481d64ffc1572
1350,72,0.0,88.07,0.824,14,14,0,0,78,78,0,0,0,0,29,s9633136190ed3dd89cd6fd7080fa8db7
514,514,58.75,99.81,1.0,35,27,8,0,70,61,9,0,0,0,36,s5a89d01b98b63ffa98872be2776443e8
1591,339,0.0,310.0,1.0,2,2,0,0,61,58,3,0,0,0,48,s28b222399bc33723b6ac435a247ec1db
64,64,25380.33,217.36,0.667,28,25,3,0,39,33,6,0,0,0,27,sd962ab09ee9e34d28f3281bb73502fdf
1566,1566,0.0,322.75,0.8,4,4,0,0,97,19,78,0,0,0,95,sa51aec4455d13e79a9100b52f5d36abf
331,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s2bd45a0e5de636e59bc36d300da4664e
337,162,0.0,69.0,1.0,6,6,0,0,10,10,0,0,0,0,7,s9d61d49caff63c4d8d2447aca247749f
2003,1883,0.0,126.64,0.734,11,11,0,0,263,252,11,0,0,0,219,s601b002ea76d3d5488a126f6cc0b5acd
82,77,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s1e52c768563434f6b29b0cae7b8c5756
471,202,0.0,111.0,1.0,1,1,0,0,10,7,3,0,0,0,9,sb946ed1079733013b1d7e51d90b91146
1159,1157,615.5,162.33,1.0,8,6,2,0,27,10,17,0,0,0,21,s1d043989232e3fae8f1b70f3ea0ca05e
222,222,60.0,138.75,0.556,5,4,1,0,30,23,7,0,0,0,28,se2348d2284fd39889bed8441b8963ab5
734,94,0.0,203.0,0.6,3,3,0,0,13,11,2,0,0,0,12,s4b60c4897a7e34398fc045fb1a407b55
342,331,0.0,0.0,0.0,0,0,0,0,2,1,1,0,0,0,2,s057945ada63f3cccb4cbf97ec44e80ca
1658,1594,122.25,274.27,0.889,16,11,4,0,185,138,47,0,0,0,152,s623c44791be537efac668530c9f838ea
277,276,0.0,535.0,0.334,1,1,0,0,2,2,0,0,0,0,2,s796fdde709833a39b4c6a72784c74e4c
435,87,248.89,48.0,0.783,18,9,9,0,25,16,9,0,0,0,18,sd8d9a87ef7fc31758ef2ef62802fdf29
1461,1460,0.0,0.0,0.0,0,0,0,0,4,4,0,0,0,0,4,sb21b317b5c9430a4aa62a785fc05a477
1100,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sdbf876375b2934058b14f8ec6ba960b1
1199,295,0.0,56.86,0.875,14,14,0,0,27,27,0,0,0,0,17,sa1b34ca78add3dfbb8b0d295fae01501
1280,1267,8273.5,129.0,1.0,4,2,2,0,18,7,11,0,0,0,18,s491e6687e78732a8930129ada436bb22
70,59,30.0,156.38,0.693,9,8,1,0,15,13,2,0,0,0,11,sa1c79271c94e361282255b7e85b2af30
345,186,0.0,224.2,0.455,5,5,0,0,11,11,0,0,0,0,7,s41875feccb96317a826062cb5bb6f0e5
230,230,35.5,82.0,0.9,9,7,2,0,31,27,4,0,0,0,25,s33f99d5473723882a069d9e92057c928
573,42,48.0,42.44,0.96,24,18,6,0,33,25,8,0,0,0,20,sb0e7911c84bf33b8be75bf4509d76971
237,196,0.0,172.0,0.25,1,1,0,0,4,4,0,0,0,0,4,s9522f07116ab3bf0bd789498a32d8248
1550,1231,203.0,65.38,0.871,27,26,1,0,340,281,59,0,0,0,232,s58b40bb58c1934ccaea022f4bd2584d9
271,271,182.5,137.51,0.747,47,45,2,0,147,97,50,0,0,0,94,s93837f2e4a9a38fb9c0e480fbc674477
470,163,21.0,0.0,0.5,1,0,1,0,1,0,1,0,0,0,1,s530596eddf083c2fb954fb7c9f163f73
1437,387,0.0,78.0,1.0,1,1,0,0,38,36,2,0,0,0,31,s91a5294c48a63cabaf6be587c374bbdd
146,48,573.5,103.0,0.6,3,1,2,0,6,3,3,0,0,0,4,s0eeae549072235e5a92e51ecbf156ced
1523,12,24.0,76.0,1.0,2,1,1,0,2,1,1,0,0,0,2,s7fa1c1d755303e61b4c6394a06b63384
339,338,68.75,98.47,1.0,21,17,4,0,314,294,20,0,0,0,76,s21799d1ea3413e3da289173e9d86e548
192,12,0.0,207.5,1.0,4,4,0,0,4,4,0,0,0,0,4,s938350f5308534208be2c44025a1713b
909,524,230.78,56.09,0.7,21,11,9,0,136,89,47,0,0,0,76,s105e5431f7473a268ba36326aa72a23c
324,323,0.0,60.0,0.5,2,2,0,0,58,30,28,0,0,0,49,s70080fd53c11300293a30845da08eafa
334,12,0.0,120.0,0.667,2,2,0,0,2,2,0,0,0,0,2,s55829fe7d05a37bf9aeec7c5b579c9cc
193,193,0.0,61.0,0.25,1,1,0,0,3,2,1,0,0,0,3,s1c46f99eb99f3b2bbdfa35f5096f68eb
1669,12,0.0,216.0,0.25,1,1,0,0,1,1,0,0,0,0,1,sc10418f92d8631e1946a9f2a42efe19a
1797,699,77.67,144.77,0.728,16,13,3,0,98,64,34,0,0,0,63,s825aab57a96c3974bdf1bf51a4bc5efd
495,12,0.0,71.5,1.0,2,2,0,0,2,2,0,0,0,0,2,s68a390e779d93afab0fee2f0b45f66df
70,70,0.0,54.0,0.889,8,8,0,0,29,29,0,0,0,0,8,sa4072c796d4232cdb072ba871caca65e
133,114,44.0,229.4,0.858,6,5,1,0,6,5,1,0,0,0,4,s9b478f5a8e5a3f16a077a5560bf137d7
517,516,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s376650da14ba3e15bebc18da30005868
1412,1411,0.0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,2,sae4adeb7ee353e0a923f9556fb9e29b2
317,200,0.0,98.33,1.0,3,3,0,0,7,7,0,0,0,0,6,s3db18f5e02a93e479fd6ccc881548b07
1548,1328,0.0,95.64,0.934,14,14,0,0,190,172,18,0,0,0,144,s30bdfde83e6635d29f61546434a5bdf1
252,239,170.0,43.75,0.75,9,8,1,0,68,63,5,0,0,0,31,sd05a1bf8ccc43ec981721b7cb6c2ce0b
1089,465,0.0,113.33,0.75,9,9,0,0,26,26,0,0,0,0,16,se770d835082a36a9960abdf191d0de1c
1249,524,68.0,50.5,1.0,5,4,1,0,10,6,4,0,0,0,8,s2f874e84fa82317f83c38213ead0ae07
895,503,39.88,99.28,0.897,26,18,8,0,56,44,12,0,0,0,44,sd2ca9ca32b0a3502867b9cdc4e9d4b8b
237,233,24.0,132.0,0.715,5,3,2,0,5,3,2,0,0,0,4,s97227191dbaa370c8b5db23e8bfd9e38
527,526,54.5,63.58,0.778,14,12,2,0,60,56,4,0,0,0,26,sec39785da01f3c9f9358569ca4608102
689,676,0.0,76.33,0.75,3,3,0,0,6,5,1,0,0,0,4,s56ae406b821634f7865ccc0ada381a17
304,68,0.0,65.64,1.0,47,47,0,0,90,90,0,0,0,0,23,s1c406fc5bcd036de9f6d468838126a3f
64,64,0.0,68.73,0.847,11,11,0,0,31,31,0,0,0,0,23,s2d73f11b3f653453b36ff44c33249fa8
130,18,0.0,273.6,0.625,5,5,0,0,5,5,0,0,0,0,4,s568b7256805e3fe3a7d7e137c8077f7f
146,146,0.0,0.0,0.0,0,0,0,0,10,9,1,0,0,0,7,s4c7d915e4da330ca82161c9a12427b7b
1602,19,0.0,194.0,0.667,2,2,0,0,2,2,0,0,0,0,2,s6c1e0bce39df36e18392f3b51098e7fc
879,878,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,s64d84bf3d27e30f48a38457384e78591
86,84,546.5,407.0,0.429,3,1,2,0,11,4,7,0,0,0,11,s595a2f0440cf3032a87ccc2767a1d524
1523,1017,0.0,217.5,0.667,8,8,0,0,26,26,0,0,0,0,21,scc7c6cc06206312b95d903828d0eac48
1616,222,0.0,95.0,0.5,1,1,0,0,3,3,0,0,0,0,3,s904ebb92c1fc376d8bf8121770c72395
147,17,56.5,108.0,0.7,7,5,2,0,7,5,2,0,0,0,6,s2f6e9749f03a33fcabcdad011a95e904
1498,1482,9720.31,102.44,0.957,22,9,13,0,2146,794,1352,0,0,0,1329,s43082c4c185f3d908e5d1466574d981c
785,785,0.0,127.67,0.375,3,3,0,0,6,6,0,0,0,0,6,sefbadafd76fe39fe8591e002d6734a3c
1674,1446,88.37,299.95,0.991,104,41,63,0,893,564,329,0,0,0,789,sa92bdd8ec2cb3aa7a0864256f8d23d40
112,85,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s280bbfbc62113a51bb5b1a801904e4cf
489,304,198.0,74.11,0.91,10,9,1,0,113,92,21,0,0,0,65,sc387cb5aa550327387a9f19b283b3c66
818,416,101.25,117.14,1.0,11,7,4,0,78,18,60,0,0,0,57,s11bc378dc3b03c6cbd4c6208961ef081
2621,16,0.0,95.57,0.584,7,7,0,0,7,7,0,0,0,0,5,saef6bab38d0a3840a331ee65171dbe94
102,99,51.29,181.56,0.92,23,9,14,0,42,23,19,0,0,0,32,sfc9f69ce7a7b37a9b824c40ac962aa15
1600,1581,0.0,95.57,0.824,14,14,0,0,21,20,1,0,0,0,16,sec8d04d5d8613c4bb647ae46f1f23996
1519,1515,0.0,247.0,1.0,1,1,0,0,20,11,9,0,0,0,19,s4de354c66e4936339aa89c89db9420b6
1342,311,31.5,81.95,0.881,59,57,2,0,82,80,2,0,0,0,51,s61e4a7991be73e99a5db70c4671cc57a
1814,1477,477.33,137.68,0.892,41,38,3,0,373,296,77,0,0,0,270,s5df61541f1193684bc44b440f32930ba
158,12,0.0,122.0,0.25,1,1,0,0,1,1,0,0,0,0,1,saea2d3f1d20f3e14a4eae1201fdb504a
404,404,38.25,60.13,0.924,12,8,4,0,24,17,7,0,0,0,13,s918e7450dbfb37639147e127452acf99
1268,96,0.0,80.8,0.715,5,5,0,0,12,12,0,0,0,0,12,s7d9f8409ffc9302ebeefcebae028f10b
775,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sf026b418e8f933138fac8446120dd9f3
1706,348,14.0,147.88,0.819,9,8,1,0,24,9,15,0,0,0,20,sb31ae93909c833618c64d4256a8ee623
944,894,0.0,106.45,0.688,11,11,0,0,33,33,0,0,0,0,30,s255a0f53ba0239ae90d5fc57b73a9cff
1473,1470,0.0,57.67,0.75,3,3,0,0,24,21,3,0,0,0,20,seb9f5d3a4df03961bdceff9d73b937f9
489,488,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s66e20085cb173e39883c8f28de70a610
1005,1005,0.0,238.77,0.685,13,13,0,0,31,14,17,0,0,0,24,sebfd0b2df92935e7937fbce1cdf676ab
250,250,584.0,132.75,0.75,6,4,2,0,25,17,8,0,0,0,24,s886290e3b16a3aceaa13b22aad9a14a2
483,151,80.33,74.33,0.929,39,33,6,0,69,58,11,0,0,0,32,sde3eaa7714443d85a89b9089d43345b9
78,78,0.0,687.6,1.0,5,5,0,0,20,18,2,0,0,0,17,s7d3ab37f7ae33cb592017ccb3da1d28b
1662,1654,0.0,144.75,0.8,4,4,0,0,206,197,9,0,0,0,173,s22e47dc5f9bb3e868c55ef14b6e47e1a
145,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s618512f4583a30648b9e93dbb395746e
194,194,0.0,0.0,0.0,0,0,0,0,2,1,1,0,0,0,2,s01f83148bb503ce89219a52a7177f287
1718,1453,0.0,125.0,1.0,1,1,0,0,75,75,0,0,0,0,51,seca9e0b8bc5c389a8f820bcf548b6aca
122,13,0.0,64.75,0.572,8,8,0,0,8,8,0,0,0,0,7,s2248d6ae1b6d311dbb955194b542bb5a
1711,1586,284.0,179.57,0.9,18,14,4,0,625,462,163,0,0,0,260,s47970a30023931b08e742e1092d4acad
230,230,0.0,81.14,0.957,22,22,0,0,118,118,0,0,0,0,37,s0a330809258a3da7819ec0ff1412459d
617,20,138.4,131.25,1.0,13,8,5,0,13,8,5,0,0,0,9,s4abf4e6f021334a29c6a58c9ff9c1c8e
955,910,0.0,136.0,0.4,2,2,0,0,7,6,1,0,0,0,7,sfe81e1a4b6a9375b8eb3139f9ea728ac
222,222,257.56,176.64,0.83,34,25,9,0,66,52,14,0,0,0,42,s05423ed4d9363adbbe301e1f53e0e3fe
1222,1220,0.0,195.83,0.546,6,6,0,0,21,21,0,0,0,0,19,sad962853afe137d3a6dd9bd25d7ec5dd
2078,1570,41.0,109.71,0.883,15,14,1,0,381,375,6,0,0,0,291,sce7ae27f21cf3918b25d012e82facc45
324,324,56.0,110.67,0.834,5,3,2,0,29,19,10,0,0,0,20,se865f201e9a13068afc97257d203bcb1
1616,1394,0.0,96.0,0.5,1,1,0,0,54,40,14,0,0,0,52,se8052c49b24935c8b81b8d267ab50feb
904,904,0.0,321.0,0.25,1,1,0,0,2,2,0,0,0,0,2,sd03574e233ec3238b2754da1203e91a8
1321,1230,0.0,74.25,1.0,4,4,0,0,190,75,115,0,0,0,155,se65b6053588238a2bc5b94ffd5da6ea2
880,731,0.0,191.0,0.667,12,12,0,0,13,12,1,0,0,0,11,s5f708dbea7a43ed4b066a94457a3ba5f
596,232,0.0,128.83,1.0,6,6,0,0,35,35,0,0,0,0,23,scc520bd6acf031f9ad35626b6ac017b2
1196,13,0.0,290.71,0.5,7,7,0,0,7,7,0,0,0,0,6,s4a8740974bcd37ac85e20b2f92b6a4d8
69,68,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s8325b2c37b763675b45700f640e32bb5
400,393,0.0,119.33,1.0,3,3,0,0,23,21,2,0,0,0,21,s0b9c39172e1030988adc9b0f092d69b8
59,58,0.0,99.0,0.334,1,1,0,0,6,6,0,0,0,0,3,s3828d4942d313a2f8ebbc08544ef1db9
489,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s7b3b81b541a3389ebe4c403167292a4d
436,435,504.25,62.87,1.0,64,60,4,0,249,232,17,0,0,0,61,s2f0813413a9c3208a78a0c36c26ee66d
319,12,0.0,234.0,0.334,1,1,0,0,1,1,0,0,0,0,1,scc9507b7999d3df2a1d19e42c5ae0b3e
341,341,0.0,261.0,1.0,1,1,0,0,17,16,1,0,0,0,14,se77f07395f243cd8a074c4100e6f3848
80,71,66.9,114.2,0.826,71,51,20,0,80,56,24,0,0,0,61,s6f67f8be7cd138488c3b00dd7a6d41d6
526,522,0.0,114.5,1.0,2,2,0,0,9,8,1,0,0,0,9,s6d572e7c15fd37e2ba0374fe88dbeee2
122,122,0.0,35.29,0.969,31,31,0,0,99,93,6,0,0,0,27,s1e9d327f9a393b179c7171f757aef847
162,13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s67c2621dda153ee0b4b70893b35ae38a
731,221,31.67,134.43,0.709,56,53,3,0,103,95,8,0,0,0,51,sa43616fb51623f88b072e44e9e400bc0
1002,826,89.0,197.33,1.0,4,3,1,0,29,25,4,0,0,0,29,sd8c3f019f7cf3600b4508d45080f448e
262,72,62.82,64.86,0.899,106,95,11,0,197,173,24,0,0,0,57,sad529b171116321ab0b0244748aa55dd
596,74,0.0,54.07,0.938,15,15,0,0,15,15,0,0,0,0,9,s49a3b54bf3d33d7cbf0870e031d7ef16
1060,14,31.0,69.28,1.0,20,18,2,0,20,18,2,0,0,0,16,s79b4cc4e319d30d2bd3b1012deeb9c0b
126,125,0.0,44.0,1.0,1,1,0,0,24,23,1,0,0,0,14,s5b8380f188d530898a384e58ae1b38a8
1003,902,150.0,261.0,0.667,2,1,1,0,2,1,1,0,0,0,2,s7df58502589031c3a74eff930d70263b
896,378,56.0,186.33,0.8,4,3,1,0,9,7,2,0,0,0,8,sbdc63bb949b13002aceb5d70590130ee
159,136,0.0,201.0,1.0,1,1,0,0,5,5,0,0,0,0,5,s1c5c4877d4b23fc788a9808592a0103a
114,16,2352.5,188.47,0.858,48,38,10,0,48,38,10,0,0,0,30,sbd751a33b24d346383b1a94067a54779
547,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s4fa4c8dc31eb3aeaad3fc9886c112827
1546,1539,60.0,88.0,1.0,4,3,1,0,7,6,1,0,0,0,7,s68b5fe4e9cd33f19b1d627026dd35f2a
288,16,0.0,209.11,0.75,18,18,0,0,18,18,0,0,0,0,8,s0cd1cf14ae1334b09436af9ab5c40c63
1489,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,se066a955e599308faf78baee929b4a63
1635,1608,0.0,202.0,0.25,1,1,0,0,2,2,0,0,0,0,2,s7b16fca42b6a3a74a0c5e8c90ed2ef1e
896,282,288.5,84.5,0.889,32,28,4,0,68,63,5,0,0,0,25,s3ea97b9999f43f3e8b7a5b9e3946d18c
1541,1335,0.0,49.0,1.0,1,1,0,0,30,18,12,0,0,0,27,sfcba5871a31435c589630763a9a3b1c3
747,747,0.0,46.67,0.6,3,3,0,0,4,4,0,0,0,0,3,sf830a4a34a6336dd930efc01cea14096
888,887,27401.0,181.0,0.667,2,1,1,0,2,1,1,0,0,0,2,s7bcfebb9b7f13f798de2176818064410
221,221,178.0,54.61,0.945,34,31,3,0,73,66,7,0,0,0,35,s082d1073bdd23fd79d31234e7d6af903
218,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s939434c18ec73373ad515a8698f1754b
1802,1543,40.0,81.52,0.813,26,25,1,0,229,198,31,0,0,0,160,s73ab53fe803d302d82239be3aca98b05
310,310,0.0,127.0,0.25,1,1,0,0,22,22,0,0,0,0,19,sc84b7137eb403c83800f9e8ff12a3150
114,114,0.0,128.71,0.637,7,7,0,0,17,17,0,0,0,0,10,s6332170835853132b1ef90a6387f6e57
491,138,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,s7e65031a492c372ca4ce65954174532f
1174,1170,0.0,248.0,0.589,10,10,0,0,130,117,13,0,0,0,94,sdfa1e87badce345b972464e87a9030e5
1558,269,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sc21ec84f31eb3a038eee5b59db99791a
1167,1165,0.0,129.33,0.75,3,3,0,0,45,29,16,0,0,0,36,sd357677e4c63302bb9e18b3ab9db9ccc
1595,1566,0.0,152.27,0.938,15,15,0,0,503,482,21,0,0,0,315,s12b1748c08c83ef2920a14f2a98d9291
1437,1353,0.0,487.0,0.334,1,1,0,0,3,3,0,0,0,0,3,s16cd826cf19d33198ca7905c850732a4
66,66,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sc1947dd6e442317c85220da60f3708d4
1318,12,355.0,160.0,0.334,2,1,1,0,2,1,1,0,0,0,2,sd3a8e07414193b889a1b894f6f84df0d
1717,248,3466.0,133.5,0.786,11,10,1,0,97,96,1,0,0,0,65,s86ee59d90a3736e8872a5686d96c9ac3
529,67,652.26,128.44,0.956,64,41,23,0,158,102,56,0,0,0,66,s40ee1c1623563aebb90ddd8b7d184e20
1472,178,620.0,61.5,0.735,47,46,1,0,189,187,2,0,0,0,49,s69ed1d9b7a87302f8794841b710fa8fb
426,12,4660.0,0.0,0.5,1,0,1,0,1,0,1,0,0,0,1,sb38e4c30e3fd3384a4b7db8f8463bfed
100,94,3764.5,88.33,1.0,8,6,2,0,14,12,2,0,0,0,9,s8ba0e9d331913ac2a3e4ccf7632c742e
851,765,447.0,49.5,0.904,28,24,4,0,267,182,85,0,0,0,122,s25ffb6e1bedc341ba47a74b73b1dd06f
1344,1339,0.0,84.0,0.5,1,1,0,0,41,41,0,0,0,0,37,s1fd65f0160ee33848645b515151687e6
2024,1749,0.0,80.0,1.0,2,2,0,0,35,29,6,0,0,0,34,s4d17a9793d18378da28a1fad983b716d
251,12,0.0,87.0,0.667,2,2,0,0,2,2,0,0,0,0,2,s990ca914b1fc3439946fc19a9b1d4766
71,71,91.2,78.6,0.741,40,35,5,0,85,70,15,0,0,0,45,sdb9b937061063d27b216ace11fe51f0c
251,62,384.38,43.09,0.926,200,176,24,0,372,324,48,0,0,0,88,s04fa9d8d4fca3645901b69dd8c75fe44
815,815,36.0,91.5,0.79,15,14,1,0,21,15,6,0,0,0,12,s3fb9965e89973610be6311bbb4d929ec
375,164,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s9212e403b6343f02bab956fbe8784131
878,128,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s07a2d75547cf33bfaa48a046f182c795
752,302,0.0,110.0,0.5,1,1,0,0,6,3,3,0,0,0,6,s296fc6c059b93ffcbbf72d1f1f269dba
2021,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sd93d8ff02aea355c96786af8c83558af
